,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
2990,662342,"September 24, 2016",Maryland,Baltimore,Greenmount Ave and Preston St,0,8
2991,661703,"September 23, 2016",Washington,Burlington,201 Cascade Mall Dr,5,0
2992,657854,"September 18, 2016",Pennsylvania,Philadelphia,3001 Castor Avenue,0,4
2993,658226,"September 18, 2016",Pennsylvania,Pittsburgh,1700 block of Brighton Pl,0,4
2994,657863,"September 18, 2016",Virginia,Lynchburg,421 Rivermont Ave,1,3
2995,657634,"September 17, 2016",District of Columbia,Washington,2600 block of Birney Pl SE,2,7
2996,659289,"September 17, 2016",Florida,Miami,20582 SW 119th Ave,0,6
2997,657136,"September 17, 2016",Florida,Orlando,3918 Columbia St,1,6
2998,657151,"September 17, 2016",Indiana,Indianapolis,2016 West 76th Street,2,2
2999,656991,"September 16, 2016",California,Los Angeles (Hollywood),555 N Heliotrope Dr,2,2
3000,657023,"September 16, 2016",Pennsylvania,Philadelphia,5100 block of Sansom St,2,5
3001,655512,"September 14, 2016",Texas,Humble,16000 block of Saybrook,1,3
3002,654087,"September 13, 2016",Indiana,Fort Wayne,1723 E Wayne St,3,2
3003,653077,"September 11, 2016",Louisiana,New Orleans,2349 S Claiborne Ave,1,5
3004,652584,"September 11, 2016",Missouri,Kansas City,500 block of Westport Rd,0,6
3005,652561,"September 11, 2016",Michigan,Saginaw,2207 Pierce Road,0,5
3006,652606,"September 11, 2016",North Carolina,New Bern,1100 block of Highway 70,0,5
3007,652642,"September 11, 2016",Indiana,Fort Wayne,3006 Holton Avenue,3,1
3008,652759,"September 11, 2016",New Jersey,Jersey City,87 Van Wagenen Ave,1,3
3009,652175,"September 10, 2016",Florida,Miami,3451 Northwest 36 Street,1,3
3010,651957,"September 8, 2016",Texas,Del Valle,8330 Linden Rd,4,0
3011,651434,"September 8, 2016",Arkansas,Hot Springs National Park (Hot Springs),300 block of Lacey St,1,4
3012,648884,"September 5, 2016",Illinois,Chicago,2700 block of W Lexington Ave,2,3
3013,648490,"September 5, 2016",Pennsylvania,Reading,600 block of Moss Street,0,4
3014,647865,"September 4, 2016",Virginia,Roanoke,1020 Orange Ave NE,1,10
3015,646995,"September 3, 2016",North Carolina,Wilmington,600 block of North 30th St,1,3
3016,646855,"September 3, 2016",Illinois,Chicago,100 block of North Seeley Avenue,0,4
3017,644723,"August 30, 2016",Georgia,Atlanta,400 Merritts Avenue NE,0,4
3018,643824,"August 30, 2016",Illinois,Chicago (Englewood),6800 block of South Ashland,0,4
3019,641732,"August 29, 2016",New Jersey,Egg Harbor City,907 White Horse Pike,1,5
3020,641419,"August 28, 2016",Texas,Lubbock,2200 block of 17th St,0,6
3021,640677,"August 28, 2016",New York,Bronx,514 E 156th St,0,4
3022,640689,"August 28, 2016",Missouri,Saint Louis,S Grand Blvd and Montana St,2,2
3023,640861,"August 28, 2016",Alabama,Dadeville,512 E Columbus St,0,5
3024,640500,"August 27, 2016",Alabama,Bessemer (Brighton),3810 7th Ave,1,6
3025,640203,"August 27, 2016",Florida,Miami,1900 block of NW 83rd Terr,2,4
3026,640901,"August 25, 2016",New Jersey,Bridgeton,Marion Street,0,5
3027,634889,"August 21, 2016",Massachusetts,Boston,Westview and Stratton Street,0,4
3028,634787,"August 21, 2016",Connecticut,Bridgeport,19 Plymouth St,0,13
3029,634238,"August 20, 2016",Connecticut,Hamden,903 Dixwell Ave,0,4
3030,634731,"August 20, 2016",Washington,Tacoma,900 block of Pacific Avenue,0,5
3031,634819,"August 20, 2016",Alabama,Citronelle,Jim Platt Road,5,0
3032,632747,"August 18, 2016",Connecticut,Waterbury,402 E Main Street,0,4
3033,632753,"August 17, 2016",California,Oakland,Mandela Parkway,0,4
3034,630007,"August 14, 2016",Virginia,Norfolk,1600 block of Selden Avenue,0,4
3035,629415,"August 14, 2016",Minnesota,Minneapolis,1717 Plymouth Ave N,0,5
3036,629663,"August 13, 2016",California,Los Angeles,6300 block of 11th Avenue,0,4
3037,628570,"August 13, 2016",Wisconsin,Milwaukee,4001 West Fond Du Lac Ave,2,2
3038,628623,"August 13, 2016",New York,Richmond Hill,Jamaica Ave and 105th St,0,4
3039,628635,"August 13, 2016",Missouri,Joplin,1800 Connecticut Ave,0,4
3040,628178,"August 12, 2016",Florida,Jacksonville,100 block of West 38th Street,1,3
3041,627519,"August 12, 2016",Texas,Dallas,10921 Estate Ln,1,3
3042,627757,"August 11, 2016",Pennsylvania,Philadelphia,500 block of E Ashmead St,0,4
3043,626153,"August 10, 2016",Illinois,Evanston,Foster Street and Jackson Avenue,0,4
3044,626960,"August 10, 2016",California,Sacramento,4000 Green Tree Drive,1,3
3045,624273,"August 8, 2016",Florida,Jacksonville,1214 Labelle St,0,7
3046,625735,"August 8, 2016",New Mexico,Albuquerque,341 General Marshall Street NE,2,2
3047,624156,"August 7, 2016",California,Los Angeles,5925 South Figueroa Street,1,3
3048,623523,"August 7, 2016",Colorado,Arvada,5400 block of Sheridan Boulevard,2,2
3049,624046,"August 7, 2016",Mississippi,Vicksburg,4460 Clay St,1,3
3050,623439,"August 7, 2016",Illinois,Chicago,100 block of South Springfield,0,4
3051,623195,"August 6, 2016",Pennsylvania,Reading (Sinking Spring),51 Winding Brook Drive,5,0
3052,624057,"August 5, 2016",Michigan,Pontiac,70 block of Thorpe Street,1,3
3053,622500,"August 5, 2016",California,Perris,21600 block of Rider St,2,2
3054,621232,"August 4, 2016",Tennessee,Memphis,Ayers Street and Griffith Avenue,0,4
3055,620247,"August 3, 2016",Georgia,Decatur,4110 Glenwood Road,1,3
3056,619708,"August 2, 2016",Florida,Hollywood (West Park),5700 block of Hallandale Beach Blvd,0,4
3057,619408,"August 1, 2016",Indiana,Evansville,South Bedford Avenue,0,4
3058,617789,"July 31, 2016",Florida,Miami,Southwest 203rd Terrace and 115th Avenue,3,1
3059,617607,"July 31, 2016",Texas,Austin,208 E 6th St,1,4
3060,617712,"July 30, 2016",Missouri,Saint Louis,5000 block of Kensington Ave,0,5
3061,616948,"July 30, 2016",Washington,Mukilteo,10009 Chennault Beach,3,1
3062,618321,"July 30, 2016",Georgia,Townsend (Eulonia),14699 Highway 17,0,5
3063,617334,"July 29, 2016",Georgia,Athens,Trail Creek St,0,7
3064,615109,"July 28, 2016",New York,Elmira,303 College Ave,0,5
3065,615328,"July 28, 2016",Maryland,Baltimore,Greenmount Avenue,0,4
3066,615024,"July 28, 2016",Illinois,Chicago,800 block of West 50th Place,2,2
3067,611479,"July 25, 2016",Florida,Fort Myers,3580 Evans Ave,2,19
3068,610584,"July 24, 2016",Ohio,Hamilton,1555 Main St,1,7
3069,610756,"July 23, 2016",South Carolina,North Charleston,3630 Ashley Phosphate Road,0,4
3070,610093,"July 23, 2016",Ohio,Cincinnati,3400 block of Beekman St,2,2
3071,613805,"July 23, 2016",New York,Brooklyn,Fountain Avenue,0,4
3072,610379,"July 23, 2016",Texas,Bastrop,202 Childers Drive,4,1
3073,610402,"July 22, 2016",Illinois,Kankakee,300 block of North Wildwood Avenue,0,5
3074,609402,"July 21, 2016",Illinois,Chicago,4400 block of South Leamington,0,5
3075,608787,"July 20, 2016",California,Fresno,5100 block of E Hedges Ave,0,4
3076,607265,"July 19, 2016",Arkansas,West Memphis,13th Street and Tyler Avenue,0,4
3077,605367,"July 17, 2016",Michigan,Detroit,Grand River and McGraw avenue,0,4
3078,604762,"July 17, 2016",Louisiana,Baton Rouge,9611 Airline Hwy,5,2
3079,605475,"July 17, 2016",Texas,Houston,Tidwell Rd and Homestead Rd,1,3
3080,604459,"July 16, 2016",Texas,Dallas,6300 block of Benavides Drive,0,5
3081,604275,"July 16, 2016",Ohio,Cleveland,5000 block of Euclid Avenue,0,5
3082,604233,"July 16, 2016",California,Bakersfield,621 Stephens Dr,1,14
3083,605005,"July 16, 2016",California,San Bernardino,1200 block of West 25th Street,0,4
3084,604175,"July 16, 2016",Tennessee,Clarksville,1348 College Street,0,6
3085,604207,"July 15, 2016",Washington,Woodland,4006 NW 417th Street,3,1
3086,603475,"July 14, 2016",Texas,Crosby,400 block of Pecan Avenue,3,1
3087,603733,"July 14, 2016",California,Oakland,1600 block of 7th Street,0,4
3088,603738,"July 14, 2016",Ohio,Akron,900 block of Moeller Avenue,1,3
3089,602810,"July 13, 2016",Georgia,Warner Robins,105 Magnolia Avenue,0,5
3090,602765,"July 13, 2016",Missouri,Saint Louis,3000 block of Miami St,2,2
3091,600798,"July 11, 2016",Maryland,Baltimore,1800 block of W. North Avenue,0,5
3092,601119,"July 11, 2016",Michigan,Jackson,500 block of Summit Avenue,0,4
3093,600398,"July 11, 2016",Michigan,Saint Joseph,811 Port St,3,2
3094,601512,"July 11, 2016",District of Columbia,Washington,5100 block of Call Pl SE,0,4
3095,597366,"July 7, 2016",Louisiana,Baton Rouge,2136 North Lobdell Avenue,0,4
3096,597756,"July 7, 2016",Texas,Dallas,800 Main St,5,9
3097,597176,"July 7, 2016",Tennessee,Bristol,536 Volunteer Pkwy,1,4
3098,595557,"July 5, 2016",California,Los Angeles,56th Street and Naomi Avenue,0,4
3099,595166,"July 4, 2016",New York,Brooklyn,419 Chauncey St,0,7
3100,595069,"July 4, 2016",Texas,Houston,1312 Robin,3,2
3101,595048,"July 4, 2016",Pennsylvania,Pittsburgh,Seventh  Ave and Liberty Ave,0,4
3102,595279,"July 4, 2016",Illinois,Chicago (Englewood),5500 block of South Hermitage Avenue,0,4
3103,596159,"July 4, 2016",Ohio,Cleveland,1400 block of W. 107 Street,0,4
3104,595482,"July 4, 2016",Arizona,Phoenix,4000 block of West Southern Avenue,2,6
3105,594051,"July 3, 2016",Louisiana,Monroe,401 Lea Joyner Memorial Expy,2,3
3106,594480,"July 3, 2016",Tennessee,Chattanooga,2300 block of Daisy Street,0,4
3107,592724,"June 30, 2016",Illinois,Chicago,9500 block of South Loomis Street,1,4
3108,592207,"June 29, 2016",Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,5,0
3109,591975,"June 28, 2016",California,Los Angeles,13800 block of S Avalon Boulevard,1,3
3110,591294,"June 28, 2016",Illinois,Chicago,1600 block of South Christiana,0,4
3111,589488,"June 27, 2016",Oregon,Woodburn,13436 Killiam Loop NE,3,1
3112,590233,"June 26, 2016",South Carolina,Bennettsville,Highway 38 N,0,4
3113,589159,"June 26, 2016",North Carolina,Charlotte,2240 Camp Greene St,0,5
3114,588867,"June 26, 2016",Georgia,Atlanta,1500 block of Moreland Avenue SE,1,4
3115,589165,"June 26, 2016",Texas,Houston,6000 block of Elm Street,1,3
3116,588918,"June 26, 2016",Texas,Corpus Christi,Baldwin Blvd  and Lamar,0,4
3117,587755,"June 25, 2016",Texas,Fort Worth,2466 East Lancaster Avenue,2,5
3118,589470,"June 25, 2016",Virginia,Norfolk,700 block of Craig Street,0,4
3119,587983,"June 25, 2016",Illinois,Chicago,1400 block of W. 114th Place,0,4
3120,589046,"June 24, 2016",Kansas,Kansas City,N. 3rd and Walker,0,4
3121,587735,"June 24, 2016",Connecticut,Hartford,Brook and Winter Street,0,5
3122,587769,"June 24, 2016",Maryland,District Heights,3100 block of Orleans Ave,3,2
3123,586122,"June 22, 2016",Georgia,Stone Mountain,Lancashire Cir and Central Dr,1,3
3124,585821,"June 22, 2016",Washington,Olympia,500 block of Dutterow Road SE,3,1
3125,586058,"June 22, 2016",Illinois,Chicago,3100 block of West Warren,0,4
3126,586044,"June 21, 2016",New Jersey,Willingboro,Mosshill Lane,0,4
3127,585615,"June 21, 2016",Kentucky,Louisville,2802 Rodman Street,2,2
3128,583631,"June 19, 2016",Virginia,Roanoke,2328 Melrose Avenue,0,4
3129,583537,"June 18, 2016",Georgia,Waycross,2625 Arnold Ct,2,2
3130,583584,"June 18, 2016",Virginia,Exmore,Frederick Douglass Rd,1,3
3131,583362,"June 18, 2016",Illinois,Chicago,East 79th Street and South Escanaba Avenue,0,4
3132,580791,"June 14, 2016",California,Oakland,1301 Franklin St,1,3
3133,580848,"June 14, 2016",Delaware,Wilmington,South Van Buren and Elm streets,0,4
3134,579517,"June 13, 2016",California,Fresno,East El Monte Way and Recreation Avenue,0,4
3135,579786,"June 13, 2016",New York,Brooklyn,Avenue D and E. 57th,0,5
3136,580279,"June 13, 2016",Illinois,Chicago,3200 block of West Congress,0,5
3137,577157,"June 12, 2016",Florida,Orlando,1912 S Orange Ave,50,53
3138,578238,"June 11, 2016",Minnesota,Webster,4000 block of Elmore Avenue,0,4
3139,576774,"June 11, 2016",North Carolina,Charlotte,4000 block of Collegiate Avenue,1,3
3140,577938,"June 11, 2016",California,Stockton,Alvarado Avenue,1,3
3141,577574,"June 11, 2016",New Mexico,Roswell,2300 block of Davis Ave,5,0
3142,577073,"June 11, 2016",California,Panorama City,8500 block of Cedros Avenue,3,2
3143,575607,"June 9, 2016",Florida,Fort Walton Beach,Landview Drive,0,4
3144,574850,"June 8, 2016",District of Columbia,Washington,1300 North Capitol St NW,0,4
3145,574753,"June 8, 2016",Massachusetts,Boston,66 Washington St,1,3
3146,573327,"June 6, 2016",California,Visalia,3360 S Fairway St,0,4
3147,572766,"June 5, 2016",Arizona,Phoenix,8152 N Black Canyon Hwy,2,4
3148,575061,"June 5, 2016",Minnesota,Minneapolis,8th and Humboldt Avenue N.,0,4
3149,572696,"June 5, 2016",Florida,Cape Coral,2600 block of Skyline Boulevard S,3,3
3150,572513,"June 5, 2016",New York,Brooklyn,Mermaid Ave and 16th St.,0,4
3151,571859,"June 4, 2016",Colorado,Denver,3600 block of Hudson Street,3,1
3152,569225,"May 31, 2016",Illinois,Chicago,3300 block of West Huron Street,0,4
3153,569189,"May 31, 2016",Indiana,Fort Wayne,6600 block of Pawawna Drive,0,4
3154,568528,"May 30, 2016",Maryland,Baltimore,500 block of East 43rd Street,0,5
3155,568745,"May 30, 2016",California,Sacramento,3900 block of 44th,0,5
3156,567788,"May 29, 2016",Nevada,Las Vegas,200 block of N 3rd St,0,4
3157,567673,"May 29, 2016",New Jersey,Trenton,600 block of Martin Luther King Jr. Boulevard,0,6
3158,567494,"May 29, 2016",Indiana,Indianapolis,300 block of South Meridian Street,0,4
3159,567614,"May 29, 2016",Texas,Houston,13210 Memorial Dr,2,6
3160,564470,"May 23, 2016",New Jersey,Newark,102 Isabella Avenue,0,5
3161,563829,"May 22, 2016",Louisiana,New Orleans,8639 Apple St,0,4
3162,563514,"May 22, 2016",California,Stockton,Poplar and Sutter Streets,1,3
3163,563751,"May 22, 2016",Tennessee,Nashville,100 block of Rains Avenue,0,4
3164,563630,"May 21, 2016",Georgia,Jackson,Levi Barnes Road,1,3
3165,561912,"May 18, 2016",Indiana,Indianapolis,34th Street and North Keystone Avenue,0,4
3166,560782,"May 17, 2016",South Carolina,Ravenel,5360 Savannah Highway,3,1
3167,565244,"May 15, 2016",Georgia,Moultrie,Rossman Dairy Road,5,0
3168,559194,"May 15, 2016",Indiana,Evansville,420 North Garvin Street,0,4
3169,559042,"May 14, 2016",Georgia,Atlanta,Cordova and Peoples Street,0,5
3170,558796,"May 14, 2016",West Virginia,Charleston,2337 Washington St W,1,3
3171,557589,"May 11, 2016",Alabama,Birmingham,1400 block of 21st St N,1,4
3172,557479,"May 11, 2016",Illinois,Chicago,7100 block of South State Street,0,5
3173,555126,"May 8, 2016",Texas,Austin,8600 block of North Lamar,1,3
3174,555873,"May 6, 2016",Michigan,Detroit,12300 block of Gratiot,1,4
3175,555886,"May 6, 2016",Alabama,Montgomery,1300 block of Clay Street,1,3
3176,554133,"May 6, 2016",Maryland,Bethesda,7101 Democracy Blvd,3,3
3177,553803,"May 5, 2016",Louisiana,Shreveport,300 block of North Thomas Drive,2,6
3178,554027,"May 5, 2016",Florida,Miami,2108 NW 19th Terrace,1,3
3179,553570,"May 4, 2016",Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,1,7
3180,551053,"May 1, 2016",Tennessee,Murfreesboro,1955 Old Castle Drive,0,5
3181,550619,"April 29, 2016",California,Oakland,3200 block of San Pablo Avenue,0,5
3182,550445,"April 29, 2016",Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,0,4
3183,549507,"April 27, 2016",Louisiana,Baton Rouge,4300  Block of Kerrit Dr,2,2
3184,549071,"April 27, 2016",Mississippi,Kilmichael,Pecan Drive,3,1
3185,548333,"April 26, 2016",Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4
3186,547639,"April 25, 2016",Tennessee,Nashville,400 Charlotte Avenue,0,4
3187,547827,"April 25, 2016",Florida,Miami,1506 Northwest 70th Street,0,5
3188,546760,"April 24, 2016",Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,5
3189,547319,"April 24, 2016",Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3
3190,546818,"April 24, 2016",Colorado,Denver,1400 block of 14th Street,0,4
3191,546581,"April 23, 2016",Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3
3192,546244,"April 23, 2016",Alabama,Auburn,1200 block of Lee Road 83,3,1
3193,546258,"April 23, 2016",New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,0,4
3194,546550,"April 23, 2016",Kansas,Topeka,3732 SW Topeka Blvd,1,4
3195,545525,"April 22, 2016",Ohio,Piketon,4077 Union Hill Rd,8,0
3196,546022,"April 22, 2016",Georgia,Appling,3162 Johnson Drive,6,0
3197,545501,"April 21, 2016",Maryland,Baltimore,4800 block of Frankford Avenue,0,4
3198,543441,"April 19, 2016",Alabama,Blountsville,81551 US Highway 278,1,4
3199,544080,"April 19, 2016",Illinois,Chicago,2700 block of West 53rd Street,1,3
3200,543132,"April 19, 2016",Illinois,Chicago,1400 block of West 84th Street,1,4
3201,543244,"April 18, 2016",California,Long Beach,1200 block of E. 17th Street,1,3
3202,541996,"April 17, 2016",Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1
3203,543102,"April 17, 2016",South Carolina,Pelzer,200 block of Eastview Road,1,3
3204,543108,"April 17, 2016",Texas,Edinburg,5021 W St Hwy 107,1,6
3205,542259,"April 16, 2016",Michigan,Detroit,9500 block of Oakland,1,4
3206,541987,"April 16, 2016",Florida,Orlando,1100 block of Conley Street,2,4
3207,542362,"April 16, 2016",Alabama,Enterprise,Baxter Street,0,4
3208,537825,"April 10, 2016",Wisconsin,Milwaukee,76th and Sheridan,1,3
3209,537820,"April 10, 2016",California,Los Angeles,84th Street and Towne Avenue,0,4
3210,537311,"April 9, 2016",Tennessee,Memphis,Mt Moriah Road and Ridgeway Road,0,4
3211,539705,"April 9, 2016",Alabama,Anniston,West 15th Street and Crawford Avenue,0,4
3212,537085,"April 9, 2016",New Mexico,Albuquerque,2600 block of Mesa Drive SE,0,4
3213,535927,"April 7, 2016",Illinois,Chicago,2200 block of East 70th Place,0,4
3214,532604,"March 31, 2016",Illinois,Chicago (Englewood),6800 block of South Throop,0,4
3215,528614,"March 25, 2016",Illinois,Chicago,4500 block of West West End Avenue,0,4
3216,529488,"March 25, 2016",Colorado,Denver,8501 E. Alameda Avenue,0,4
3217,526380,"March 21, 2016",Illinois,Chicago,5700 block of West Washington Boulevard,0,4
3218,525464,"March 19, 2016",Florida,Plantation,12050 NW 4th Court,1,4
3219,525301,"March 19, 2016",Alabama,Wetumpka,South Shelby Street,2,2
3220,523044,"March 15, 2016",Georgia,Atlanta,Donald Lee Hollowell Drive,0,5
